week_start,hospital,ed_trolleys,ward_trolleys,total_trolleys,days_in_week
2025-09-15,MRH Mullingar,30,4,34,7
2025-09-15,MRH Portlaoise,32,0,32,7
2025-09-15,MRH Tullamore,0,0,0,7
2025-09-15,Mallow General Hospital,0,0,0,7
2025-09-15,Mater Misericordiae University Hospital,77,0,77,7
2025-09-15,Mayo University Hospital,51,76,127,7
2025-09-15,Mercy University Hospital,34,4,38,7
2025-09-15,Naas General Hospital,67,5,72,7
2025-09-15,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-09-15,National Rehabilitation Hospital,0,0,0,7
2025-09-15,Nenagh Hospital,0,0,0,7
2025-09-15,Our Lady of Lourdes Hospital,85,0,85,7
2025-09-15,Our Lady's Hospital Navan,0,0,0,7
2025-09-15,Portiuncula University Hospital,11,0,11,7
2025-09-15,Roscommon University Hospital,0,0,0,7
2025-09-15,Sligo University Hospital,80,58,138,7
2025-09-15,South Infirmary Victoria University Hospital,0,0,0,7
2025-09-15,St Luke's General Hospital Kilkenny,55,31,86,7
2025-09-15,St. Columcille's Hospital,0,0,0,7
2025-09-15,St. James's Hospital,58,0,58,7
2025-09-15,St. John's Hospital Limerick,0,0,0,7
2025-09-15,St. Luke's Radiation Oncology Network,0,0,0,7
2025-09-15,St. Michael's Hospital,0,0,0,7
2025-09-15,St. Vincent's University Hospital,101,23,124,7
2025-09-15,Tallaght University Hospital,0,0,0,7
2025-09-15,Tipperary University Hospital,7,0,7,7
2025-09-15,UH Kerry,67,14,81,7
2025-09-15,UH Limerick,82,285,367,7
2025-09-15,UH Waterford,0,0,0,7
2025-09-15,Wexford General Hospital,72,58,130,7
2025-09-22,Bantry General Hospital,0,0,0,7
2025-09-22,Beaumont Hospital,41,0,41,7
2025-09-22,CHI at Crumlin,8,0,8,7
2025-09-22,CHI at Tallaght,1,0,1,7
2025-09-22,CHI at Temple Street,6,0,6,7
2025-09-22,Cavan General Hospital,60,0,60,7
2025-09-22,Connolly Hospital,0,0,0,7
2025-09-22,Cork University Hospital,107,34,141,7
2025-09-22,Ennis Hospital,0,0,0,7
2025-09-22,Galway University Hospital,49,35,84,7
2025-09-22,Letterkenny University Hospital,48,41,89,7
2025-09-22,Louth County Hospital,0,0,0,7
2025-09-22,MRH Mullingar,18,4,22,7
2025-09-22,MRH Portlaoise,25,0,25,7
2025-09-22,MRH Tullamore,0,0,0,7
2025-09-22,Mallow General Hospital,0,0,0,7
2025-09-22,Mater Misericordiae University Hospital,49,0,49,7
2025-09-22,Mayo University Hospital,5,31,36,7
2025-09-22,Mercy University Hospital,51,13,64,7
2025-09-22,Naas General Hospital,70,0,70,7
2025-09-22,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-09-22,National Rehabilitation Hospital,0,0,0,7
2025-09-22,Nenagh Hospital,0,0,0,7
2025-09-22,Our Lady of Lourdes Hospital,74,0,74,7
2025-09-22,Our Lady's Hospital Navan,0,0,0,7
2025-09-22,Portiuncula University Hospital,7,0,7,7
2025-09-22,Roscommon University Hospital,0,0,0,7
2025-09-22,Sligo University Hospital,49,45,94,7
2025-09-22,South Infirmary Victoria University Hospital,0,0,0,7
2025-09-22,St Luke's General Hospital Kilkenny,20,13,33,7
2025-09-22,St. Columcille's Hospital,0,0,0,7
2025-09-22,St. James's Hospital,52,0,52,7
2025-09-22,St. John's Hospital Limerick,0,0,0,7
2025-09-22,St. Luke's Radiation Oncology Network,0,0,0,7
2025-09-22,St. Michael's Hospital,0,0,0,7
2025-09-22,St. Vincent's University Hospital,113,5,118,7
2025-09-22,Tallaght University Hospital,0,0,0,7
2025-09-22,Tipperary University Hospital,24,0,24,7
2025-09-22,UH Kerry,80,30,110,7
2025-09-22,UH Limerick,93,292,385,7
2025-09-22,UH Waterford,0,0,0,7
2025-09-22,Wexford General Hospital,24,36,60,7
2025-09-29,Bantry General Hospital,0,0,0,7
2025-09-29,Beaumont Hospital,56,9,65,7
2025-09-29,CHI at Crumlin,11,0,11,7
2025-09-29,CHI at Tallaght,0,0,0,7
2025-09-29,CHI at Temple Street,8,0,8,7
2025-09-29,Cavan General Hospital,49,0,49,7
2025-09-29,Connolly Hospital,9,0,9,7
2025-09-29,Cork University Hospital,124,31,155,7
2025-09-29,Ennis Hospital,0,0,0,7
2025-09-29,Galway University Hospital,69,41,110,7
2025-09-29,Letterkenny University Hospital,42,50,92,7
2025-09-29,Louth County Hospital,0,0,0,7
2025-09-29,MRH Mullingar,47,13,60,7
2025-09-29,MRH Portlaoise,35,0,35,7
2025-09-29,MRH Tullamore,0,0,0,7
2025-09-29,Mallow General Hospital,0,0,0,7
2025-09-29,Mater Misericordiae University Hospital,68,0,68,7
2025-09-29,Mayo University Hospital,25,44,69,7
2025-09-29,Mercy University Hospital,49,24,73,7
2025-09-29,Naas General Hospital,71,6,77,7
2025-09-29,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-09-29,National Rehabilitation Hospital,0,0,0,7
2025-09-29,Nenagh Hospital,0,0,0,7
2025-09-29,Our Lady of Lourdes Hospital,91,0,91,7
2025-09-29,Our Lady's Hospital Navan,0,0,0,7
2025-09-29,Portiuncula University Hospital,11,0,11,7
2025-09-29,Roscommon University Hospital,0,0,0,7
2025-09-29,Sligo University Hospital,50,70,120,7
2025-09-29,South Infirmary Victoria University Hospital,0,0,0,7
2025-09-29,St Luke's General Hospital Kilkenny,34,18,52,7
2025-09-29,St. Columcille's Hospital,0,0,0,7
2025-09-29,St. James's Hospital,63,0,63,7
2025-09-29,St. John's Hospital Limerick,0,0,0,7
2025-09-29,St. Luke's Radiation Oncology Network,0,0,0,7
2025-09-29,St. Michael's Hospital,0,0,0,7
2025-09-29,St. Vincent's University Hospital,92,4,96,7
2025-09-29,Tallaght University Hospital,7,0,7,7
2025-09-29,Tipperary University Hospital,31,0,31,7
2025-09-29,UH Kerry,78,30,108,7
2025-09-29,UH Limerick,134,308,442,7
2025-09-29,UH Waterford,0,0,0,7
2025-09-29,Wexford General Hospital,13,15,28,7
2025-10-06,Bantry General Hospital,0,0,0,7
2025-10-06,Beaumont Hospital,17,0,17,7
2025-10-06,CHI at Crumlin,10,0,10,7
2025-10-06,CHI at Tallaght,3,0,3,7
2025-10-06,CHI at Temple Street,14,0,14,7
2025-10-06,Cavan General Hospital,23,0,23,7
2025-10-06,Connolly Hospital,12,0,12,7
2025-10-06,Cork University Hospital,116,38,154,7
2025-10-06,Ennis Hospital,0,0,0,7
2025-10-06,Galway University Hospital,151,72,223,7
2025-10-06,Letterkenny University Hospital,35,44,79,7
2025-10-06,Louth County Hospital,0,0,0,7
2025-10-06,MRH Mullingar,35,25,60,7
2025-10-06,MRH Portlaoise,37,0,37,7
2025-10-06,MRH Tullamore,0,0,0,7
2025-10-06,Mallow General Hospital,0,0,0,7
2025-10-06,Mater Misericordiae University Hospital,93,0,93,7
2025-10-06,Mayo University Hospital,12,46,58,7
2025-10-06,Mercy University Hospital,100,31,131,7
2025-10-06,Naas General Hospital,55,8,63,7
2025-10-06,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-10-06,National Rehabilitation Hospital,0,0,0,7
2025-10-06,Nenagh Hospital,0,0,0,7
2025-10-06,Our Lady of Lourdes Hospital,49,0,49,7
2025-10-06,Our Lady's Hospital Navan,1,0,1,7
2025-10-06,Portiuncula University Hospital,23,0,23,7
2025-10-06,Roscommon University Hospital,0,0,0,7
2025-10-06,Sligo University Hospital,65,75,140,7
2025-10-06,South Infirmary Victoria University Hospital,0,0,0,7
2025-10-06,St Luke's General Hospital Kilkenny,31,10,41,7
2025-10-06,St. Columcille's Hospital,0,0,0,7
2025-10-06,St. James's Hospital,37,0,37,7
2025-10-06,St. John's Hospital Limerick,0,0,0,7
2025-10-06,St. Luke's Radiation Oncology Network,0,0,0,7
2025-10-06,St. Michael's Hospital,0,0,0,7
2025-10-06,St. Vincent's University Hospital,116,20,136,7
2025-10-06,Tallaght University Hospital,24,18,42,7
2025-10-06,Tipperary University Hospital,39,0,39,7
2025-10-06,UH Kerry,78,23,101,7
2025-10-06,UH Limerick,82,206,288,7
2025-10-06,UH Waterford,0,0,0,7
2025-10-06,Wexford General Hospital,24,29,53,7
2025-10-13,Bantry General Hospital,0,0,0,7
2025-10-13,Beaumont Hospital,0,0,0,7
2025-10-13,CHI at Crumlin,6,0,6,7
2025-10-13,CHI at Tallaght,2,0,2,7
2025-10-13,CHI at Temple Street,10,0,10,7
2025-10-13,Cavan General Hospital,14,0,14,7
2025-10-13,Connolly Hospital,6,0,6,7
2025-10-13,Cork University Hospital,175,46,221,7
2025-10-13,Ennis Hospital,0,0,0,7
2025-10-13,Galway University Hospital,64,46,110,7
2025-10-13,Letterkenny University Hospital,57,48,105,7
2025-10-13,Louth County Hospital,0,0,0,7
2025-10-13,MRH Mullingar,28,19,47,7
2025-10-13,MRH Portlaoise,27,0,27,7
2025-10-13,MRH Tullamore,2,0,2,7
2025-10-13,Mallow General Hospital,0,0,0,7
2025-10-13,Mater Misericordiae University Hospital,92,0,92,7
2025-10-13,Mayo University Hospital,12,35,47,7
2025-10-13,Mercy University Hospital,81,17,98,7
2025-10-13,Naas General Hospital,35,0,35,7
2025-10-13,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-10-13,National Rehabilitation Hospital,0,0,0,7
2025-10-13,Nenagh Hospital,0,0,0,7
2025-10-13,Our Lady of Lourdes Hospital,36,0,36,7
2025-10-13,Our Lady's Hospital Navan,0,0,0,7
2025-10-13,Portiuncula University Hospital,18,0,18,7
2025-10-13,Roscommon University Hospital,0,0,0,7
2025-10-13,Sligo University Hospital,38,45,83,7
2025-10-13,South Infirmary Victoria University Hospital,0,0,0,7
2025-10-13,St Luke's General Hospital Kilkenny,27,30,57,7
2025-10-13,St. Columcille's Hospital,0,0,0,7
2025-10-13,St. James's Hospital,20,0,20,7
2025-10-13,St. John's Hospital Limerick,0,0,0,7
2025-10-13,St. Luke's Radiation Oncology Network,0,0,0,7
2025-10-13,St. Michael's Hospital,0,0,0,7
2025-10-13,St. Vincent's University Hospital,120,45,165,7
2025-10-13,Tallaght University Hospital,6,32,38,7
2025-10-13,Tipperary University Hospital,30,0,30,7
2025-10-13,UH Kerry,86,15,101,7
2025-10-13,UH Limerick,54,132,186,7
2025-10-13,UH Waterford,0,0,0,7
2025-10-13,Wexford General Hospital,8,27,35,7
2025-10-20,Bantry General Hospital,0,0,0,7
2025-10-20,Beaumont Hospital,65,0,65,7
2025-10-20,CHI at Crumlin,11,0,11,7
2025-10-20,CHI at Tallaght,6,0,6,7
2025-10-20,CHI at Temple Street,15,0,15,7
2025-10-20,Cavan General Hospital,8,0,8,7
2025-10-20,Connolly Hospital,2,0,2,7
2025-10-20,Cork University Hospital,117,31,148,7
2025-10-20,Ennis Hospital,0,0,0,7
2025-10-20,Galway University Hospital,96,44,140,7
2025-10-20,Letterkenny University Hospital,49,38,87,7
2025-10-20,Louth County Hospital,0,0,0,7
2025-10-20,MRH Mullingar,51,16,67,7
2025-10-20,MRH Portlaoise,38,0,38,7
2025-10-20,MRH Tullamore,0,0,0,7
2025-10-20,Mallow General Hospital,0,0,0,7
2025-10-20,Mater Misericordiae University Hospital,46,0,46,7
2025-10-20,Mayo University Hospital,16,30,46,7
2025-10-20,Mercy University Hospital,76,6,82,7
2025-10-20,Naas General Hospital,20,0,20,7
2025-10-20,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-10-20,National Rehabilitation Hospital,0,0,0,7
2025-10-20,Nenagh Hospital,0,0,0,7
2025-10-20,Our Lady of Lourdes Hospital,31,0,31,7
2025-10-20,Our Lady's Hospital Navan,0,0,0,7
2025-10-20,Portiuncula University Hospital,48,0,48,7
2025-10-20,Roscommon University Hospital,0,0,0,7
2025-10-20,Sligo University Hospital,49,53,102,7
2025-10-20,South Infirmary Victoria University Hospital,0,0,0,7
2025-10-20,St Luke's General Hospital Kilkenny,40,28,68,7
2025-10-20,St. Columcille's Hospital,0,0,0,7
2025-10-20,St. James's Hospital,23,0,23,7
2025-10-20,St. John's Hospital Limerick,0,0,0,7
2025-10-20,St. Luke's Radiation Oncology Network,0,0,0,7
2025-10-20,St. Michael's Hospital,0,0,0,7
2025-10-20,St. Vincent's University Hospital,108,34,142,7
2025-10-20,Tallaght University Hospital,0,5,5,7
2025-10-20,Tipperary University Hospital,33,9,42,7
2025-10-20,UH Kerry,69,21,90,7
2025-10-20,UH Limerick,49,105,154,7
2025-10-20,UH Waterford,0,0,0,7
2025-10-20,Wexford General Hospital,8,18,26,7
2025-10-27,Bantry General Hospital,0,0,0,7
2025-10-27,Beaumont Hospital,57,0,57,7
2025-10-27,CHI at Crumlin,1,0,1,7
2025-10-27,CHI at Tallaght,3,0,3,7
2025-10-27,CHI at Temple Street,6,0,6,7
2025-10-27,Cavan General Hospital,52,0,52,7
2025-10-27,Connolly Hospital,4,0,4,7
2025-10-27,Cork University Hospital,151,31,182,7
2025-10-27,Ennis Hospital,0,0,0,7
2025-10-27,Galway University Hospital,73,13,86,7
2025-10-27,Letterkenny University Hospital,31,41,72,7
2025-10-27,Louth County Hospital,0,0,0,7
2025-10-27,MRH Mullingar,68,19,87,7
2025-10-27,MRH Portlaoise,46,0,46,7
2025-10-27,MRH Tullamore,0,0,0,7
2025-10-27,Mallow General Hospital,0,0,0,7
2025-10-27,Mater Misericordiae University Hospital,37,0,37,7
2025-10-27,Mayo University Hospital,44,69,113,7
2025-10-27,Mercy University Hospital,72,8,80,7
2025-10-27,Naas General Hospital,24,0,24,7
2025-10-27,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-10-27,National Rehabilitation Hospital,0,0,0,7
2025-10-27,Nenagh Hospital,0,0,0,7
2025-10-27,Our Lady of Lourdes Hospital,15,0,15,7
2025-10-27,Our Lady's Hospital Navan,8,0,8,7
2025-10-27,Portiuncula University Hospital,24,10,34,7
2025-10-27,Roscommon University Hospital,0,0,0,7
2025-10-27,Sligo University Hospital,35,25,60,7
2025-10-27,South Infirmary Victoria University Hospital,0,0,0,7
2025-10-27,St Luke's General Hospital Kilkenny,47,7,54,7
2025-10-27,St. Columcille's Hospital,0,0,0,7
2025-10-27,St. James's Hospital,70,0,70,7
2025-10-27,St. John's Hospital Limerick,0,0,0,7
2025-10-27,St. Luke's Radiation Oncology Network,0,0,0,7
2025-10-27,St. Michael's Hospital,0,0,0,7
2025-10-27,St. Vincent's University Hospital,99,3,102,7
2025-10-27,Tallaght University Hospital,4,4,8,7
2025-10-27,Tipperary University Hospital,37,0,37,7
2025-10-27,UH Kerry,94,20,114,7
2025-10-27,UH Limerick,58,118,176,7
2025-10-27,UH Waterford,0,0,0,7
2025-10-27,Wexford General Hospital,33,39,72,7
2025-11-03,Bantry General Hospital,0,0,0,7
2025-11-03,Beaumont Hospital,87,0,87,7
2025-11-03,CHI at Crumlin,5,0,5,7
2025-11-03,CHI at Tallaght,1,1,2,7
2025-11-03,CHI at Temple Street,3,0,3,7
2025-11-03,Cavan General Hospital,55,0,55,7
2025-11-03,Connolly Hospital,3,0,3,7
2025-11-03,Cork University Hospital,148,72,220,7
2025-11-03,Ennis Hospital,0,0,0,7
2025-11-03,Galway University Hospital,105,70,175,7
2025-11-03,Letterkenny University Hospital,52,37,89,7
2025-11-03,Louth County Hospital,0,0,0,7
2025-11-03,MRH Mullingar,73,13,86,7
2025-11-03,MRH Portlaoise,33,0,33,7
2025-11-03,MRH Tullamore,0,0,0,7
2025-11-03,Mallow General Hospital,0,0,0,7
2025-11-03,Mater Misericordiae University Hospital,77,0,77,7
2025-11-03,Mayo University Hospital,22,48,70,7
2025-11-03,Mercy University Hospital,69,29,98,7
2025-11-03,Naas General Hospital,56,2,58,7
2025-11-03,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-11-03,National Rehabilitation Hospital,0,0,0,7
2025-11-03,Nenagh Hospital,0,0,0,7
2025-11-03,Our Lady of Lourdes Hospital,23,0,23,7
2025-11-03,Our Lady's Hospital Navan,0,0,0,7
2025-11-03,Portiuncula University Hospital,33,0,33,7
2025-11-03,Roscommon University Hospital,0,0,0,7
2025-11-03,Sligo University Hospital,64,61,125,7
2025-11-03,South Infirmary Victoria University Hospital,0,0,0,7
2025-11-03,St Luke's General Hospital Kilkenny,54,33,87,7
2025-11-03,St. Columcille's Hospital,0,0,0,7
2025-11-03,St. James's Hospital,92,0,92,7
2025-11-03,St. John's Hospital Limerick,0,0,0,7
2025-11-03,St. Luke's Radiation Oncology Network,0,0,0,7
2025-11-03,St. Michael's Hospital,0,0,0,7
2025-11-03,St. Vincent's University Hospital,157,57,214,7
2025-11-03,Tallaght University Hospital,14,3,17,7
2025-11-03,Tipperary University Hospital,51,0,51,7
2025-11-03,UH Kerry,109,32,141,7
2025-11-03,UH Limerick,63,112,175,7
2025-11-03,UH Waterford,0,0,0,7
2025-11-03,Wexford General Hospital,27,54,81,7
2025-11-10,Bantry General Hospital,0,0,0,7
2025-11-10,Beaumont Hospital,79,0,79,7
2025-11-10,CHI at Crumlin,5,0,5,7
2025-11-10,CHI at Tallaght,10,0,10,7
2025-11-10,CHI at Temple Street,6,0,6,7
2025-11-10,Cavan General Hospital,26,1,27,7
2025-11-10,Connolly Hospital,9,0,9,7
2025-11-10,Cork University Hospital,32,10,42,7
2025-11-10,Ennis Hospital,0,0,0,7
2025-11-10,Galway University Hospital,81,51,132,7
2025-11-10,Letterkenny University Hospital,58,50,108,7
2025-11-10,Louth County Hospital,0,0,0,7
2025-11-10,MRH Mullingar,61,11,72,7
2025-11-10,MRH Portlaoise,37,0,37,7
2025-11-10,MRH Tullamore,0,0,0,7
2025-11-10,Mallow General Hospital,0,0,0,7
2025-11-10,Mater Misericordiae University Hospital,107,0,107,7
2025-11-10,Mayo University Hospital,28,72,100,7
2025-11-10,Mercy University Hospital,44,25,69,7
2025-11-10,Naas General Hospital,73,7,80,7
2025-11-10,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-11-10,National Rehabilitation Hospital,0,0,0,7
2025-11-10,Nenagh Hospital,0,0,0,7
2025-11-10,Our Lady of Lourdes Hospital,29,0,29,7
2025-11-10,Our Lady's Hospital Navan,0,0,0,7
2025-11-10,Portiuncula University Hospital,26,0,26,7
2025-11-10,Roscommon University Hospital,0,0,0,7
2025-11-10,Sligo University Hospital,44,55,99,7
2025-11-10,South Infirmary Victoria University Hospital,0,0,0,7
2025-11-10,St Luke's General Hospital Kilkenny,45,24,69,7
2025-11-10,St. Columcille's Hospital,0,0,0,7
2025-11-10,St. James's Hospital,78,0,78,7
2025-11-10,St. John's Hospital Limerick,0,0,0,7
2025-11-10,St. Luke's Radiation Oncology Network,0,0,0,7
2025-11-10,St. Michael's Hospital,0,0,0,7
2025-11-10,St. Vincent's University Hospital,146,56,202,7
2025-11-10,Tallaght University Hospital,15,26,41,7
2025-11-10,Tipperary University Hospital,48,0,48,7
2025-11-10,UH Kerry,87,28,115,7
2025-11-10,UH Limerick,51,132,183,7
2025-11-10,UH Waterford,0,0,0,7
2025-11-10,Wexford General Hospital,29,27,56,7
2025-11-17,Bantry General Hospital,0,0,0,7
2025-11-17,Beaumont Hospital,76,0,76,7
2025-11-17,CHI at Crumlin,19,0,19,7
2025-11-17,CHI at Tallaght,7,0,7,7
2025-11-17,CHI at Temple Street,18,0,18,7
2025-11-17,Cavan General Hospital,21,0,21,7
2025-11-17,Connolly Hospital,6,0,6,7
2025-11-17,Cork University Hospital,90,55,145,7
2025-11-17,Ennis Hospital,0,0,0,7
2025-11-17,Galway University Hospital,81,65,146,7
2025-11-17,Letterkenny University Hospital,56,30,86,7
2025-11-17,Louth County Hospital,0,0,0,7
2025-11-17,MRH Mullingar,17,1,18,7
2025-11-17,MRH Portlaoise,28,0,28,7
2025-11-17,MRH Tullamore,0,0,0,7
2025-11-17,Mallow General Hospital,0,0,0,7
2025-11-17,Mater Misericordiae University Hospital,93,0,93,7
2025-11-17,Mayo University Hospital,26,56,82,7
2025-11-17,Mercy University Hospital,34,12,46,7
2025-11-17,Naas General Hospital,95,13,108,7
2025-11-17,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-11-17,National Rehabilitation Hospital,0,0,0,7
2025-11-17,Nenagh Hospital,0,0,0,7
2025-11-17,Our Lady of Lourdes Hospital,26,0,26,7
2025-11-17,Our Lady's Hospital Navan,2,0,2,7
2025-11-17,Portiuncula University Hospital,3,0,3,7
2025-11-17,Roscommon University Hospital,0,0,0,7
2025-11-17,Sligo University Hospital,52,48,100,7
2025-11-17,South Infirmary Victoria University Hospital,0,0,0,7
2025-11-17,St Luke's General Hospital Kilkenny,12,7,19,7
2025-11-17,St. Columcille's Hospital,0,0,0,7
2025-11-17,St. James's Hospital,64,0,64,7
2025-11-17,St. John's Hospital Limerick,0,0,0,7
2025-11-17,St. Luke's Radiation Oncology Network,0,0,0,7
2025-11-17,St. Michael's Hospital,0,0,0,7
2025-11-17,St. Vincent's University Hospital,51,0,51,7
2025-11-17,Tallaght University Hospital,17,15,32,7
2025-11-17,Tipperary University Hospital,28,0,28,7
2025-11-17,UH Kerry,88,27,115,7
2025-11-17,UH Limerick,19,62,81,7
2025-11-17,UH Waterford,0,0,0,7
2025-11-17,Wexford General Hospital,18,32,50,7
2025-11-24,Bantry General Hospital,0,0,0,7
2025-11-24,Beaumont Hospital,36,0,36,7
2025-11-24,CHI at Crumlin,37,0,37,7
2025-11-24,CHI at Tallaght,12,0,12,7
2025-11-24,CHI at Temple Street,27,0,27,7
2025-11-24,Cavan General Hospital,70,0,70,7
2025-11-24,Connolly Hospital,10,0,10,7
2025-11-24,Cork University Hospital,70,19,89,7
2025-11-24,Ennis Hospital,0,0,0,7
2025-11-24,Galway University Hospital,105,63,168,7
2025-11-24,Letterkenny University Hospital,44,31,75,7
2025-11-24,Louth County Hospital,0,0,0,7
2025-11-24,MRH Mullingar,19,2,21,7
2025-11-24,MRH Portlaoise,30,0,30,7
2025-11-24,MRH Tullamore,0,0,0,7
2025-11-24,Mallow General Hospital,0,0,0,7
2025-11-24,Mater Misericordiae University Hospital,89,0,89,7
2025-11-24,Mayo University Hospital,24,66,90,7
2025-11-24,Mercy University Hospital,82,27,109,7
2025-11-24,Naas General Hospital,60,0,60,7
2025-11-24,National Orthopaedic Hospital Cappagh,0,0,0,7
2025-11-24,National Rehabilitation Hospital,0,0,0,7
2025-11-24,Nenagh Hospital,0,0,0,7
2025-11-24,Our Lady of Lourdes Hospital,43,0,43,7
2025-11-24,Our Lady's Hospital Navan,1,0,1,7
2025-11-24,Portiuncula University Hospital,27,0,27,7
2025-11-24,Roscommon University Hospital,0,0,0,7
2025-11-24,Sligo University Hospital,76,44,120,7
2025-11-24,South Infirmary Victoria University Hospital,0,0,0,7
2025-11-24,St Luke's General Hospital Kilkenny,28,0,28,7
2025-11-24,St. Columcille's Hospital,0,0,0,7
2025-11-24,St. James's Hospital,76,0,76,7
2025-11-24,St. John's Hospital Limerick,0,0,0,7
2025-11-24,St. Luke's Radiation Oncology Network,0,0,0,7
2025-11-24,St. Michael's Hospital,0,0,0,7
2025-11-24,St. Vincent's University Hospital,162,27,189,7
2025-11-24,Tallaght University Hospital,85,41,126,7
2025-11-24,Tipperary University Hospital,35,0,35,7
2025-11-24,UH Kerry,108,32,140,7
2025-11-24,UH Limerick,51,144,195,7
2025-11-24,UH Waterford,0,0,0,7
2025-11-24,Wexford General Hospital,40,34,74,7
2025-12-01,Bantry General Hospital,0,0,0,7
2025-12-01,Beaumont Hospital,55,0,55,7
2025-12-01,CHI at Crumlin,22,0,22,7
2025-12-01,CHI at Tallaght,24,0,24,7
2025-12-01,CHI at Temple Street,21,0,21,7
2025-12-01,Cavan General Hospital,62,0,62,7
2025-12-01,Connolly Hospital,18,0,18,7
2025-12-01,Cork University Hospital,89,15,104,7
2025-12-01,Ennis Hospital,0,0,0,7
2025-12-01,Galway University Hospital,93,44,137,7
2025-12-01,Letterkenny University Hospital,57,28,85,7
